date,content,id,url
2021-09-22 23:04:54+00:00,"@defjam ""I just told you who i think i am, a god"" 😂🔥",1440814392853950474,https://twitter.com/SMrsizzurp/status/1440814392853950474
2021-09-22 23:04:30+00:00,When they show you who they are....believe it. https://t.co/sKWClVbImO,1440814289070092293,https://twitter.com/underthesea62/status/1440814289070092293
2021-09-22 23:04:29+00:00,Just a progress picture for those of you who care 😊 https://t.co/P7CHOPRGGs,1440814284519272450,https://twitter.com/Sour_Dougie/status/1440814284519272450
2021-09-22 23:04:17+00:00,I love you for you who are. As I know you love me. What a lovely pair we make. May love always triumph over ignorance.,1440814236364537866,https://twitter.com/forrestbot/status/1440814236364537866
2021-09-22 23:04:06+00:00,"I want to put this out there for the few of you who follow me…Sometimes my tweets have a lot of typos.  I hate that, I’ve always been a fantastic speller.  The thing is….I’m legally blind.  When my eyes are tired, my proofreading suffers, my typos increase.  Thx 4 understanding",1440814189635727370,https://twitter.com/MustLove_Lab/status/1440814189635727370
2021-09-22 23:03:18+00:00,"also, another thing, for those of you who i see commenting ""this reminded me how touch starved i am"" 
hahaha, 
you fools, you buffoons.... 
who do you think was self projecting THE WHOLE TIME!!!! &gt;:D",1440813986774065158,https://twitter.com/omelettecandy/status/1440813986774065158
2021-09-22 23:03:17+00:00,@Xx_Kore_xX i cant tell you who this libero is but i love everyone else jfjjd. takeda is PRECIOUS,1440813983733145601,https://twitter.com/corpseselbow/status/1440813983733145601
2021-09-22 23:02:59+00:00,"Ngl, this one hurt me to my core. If it wasn't for you who knows where my life would've went.
R.I.P. 🕊💝",1440813908890030084,https://twitter.com/Youniquness_/status/1440813908890030084
2021-09-22 23:02:55+00:00,"For those of you who don't know, Star Wars: Visions came out on Disney+ today.

I just watched episode one and my GOD

IT WAS SO GOOD
IT WAS SO FUCKING GOOD THOUGH
EVERYBODY GO AND WATCH IT RIGHT NOW",1440813891332673540,https://twitter.com/Kritigri/status/1440813891332673540
2021-09-22 23:02:41+00:00,@IKeepItTaco @Fusaah @Fusaah I feel bad for laughing when I saw it was you who retweeted this,1440813831396098054,https://twitter.com/RemberTheTex/status/1440813831396098054
2021-09-22 23:02:27+00:00,"Taking the brrr dap off my phone so I'm going to purge my drafts of anything appropriately nonsensical, apologies to the 5 of you who this will affect",1440813774986907652,https://twitter.com/BMO_Philips/status/1440813774986907652
2021-09-22 23:02:25+00:00,But it’s you who I want…,1440813766841536518,https://twitter.com/Winterrr_/status/1440813766841536518
2021-09-22 23:02:11+00:00,@LuckyBonez Shame you? Who would ever want to shame you? You're beautiful 😍,1440813708708438018,https://twitter.com/theplatpotato/status/1440813708708438018
2021-09-22 23:01:00+00:00,"Vtubers who follow me !

if we've never talked before introduce yourself down below &amp; what you do! there's alot of you who follow I'm now realizing I've never met !",1440813409272885256,https://twitter.com/HanavYakuta/status/1440813409272885256
2021-09-22 23:01:00+00:00,To all of you who gave towards our SUMMER FLASH MATCH - Thank you! You put some sunshine back into our last days of summer by helping restock after many long days of mission. https://t.co/bOIoCaOwQa,1440813408455065608,https://twitter.com/CornerofLove/status/1440813408455065608
2021-09-22 23:00:52+00:00,"@EmoSeal Was it you who made the Finchy doll? It’s boss that, you’re really talented 👍",1440813377492684805,https://twitter.com/Irongirl_1804/status/1440813377492684805
2021-09-22 23:00:52+00:00,"Last week we held the Mvskoke Nation Primary Elections, and we just wanted to thank those of you who took your time to be a voice in your nation. Cokv ohsatcat mvto cekices (Thank you for voting)! #PromotingCivicDuty https://t.co/yvYYbEegW3",1440813376469229574,https://twitter.com/MvskokeYC2015/status/1440813376469229574
2021-09-22 23:00:51+00:00,It is I who feels privileged and humbled to be allowed to address amazing people like you who want to make a difference out there. https://t.co/y8iq3nx92B,1440813373805895688,https://twitter.com/FigenMurray/status/1440813373805895688
